key,batch,turn,message,tool_names,call_ids,receipt_ids,ns_updates
mistral_nemo/expert/2/remove_contact_by_phone,2,2,3,"[""remove_contact""]","[""maNtCm5GK""]","[""maNtCm5GK""]","[""CONTACT""]"
mistral_nemo/expert/2/remove_contact_by_phone_no_remove_contact_insufficient_information,0,0,1,"[""search_contacts""]","[""uqfXBdi4l""]","[""uqfXBdi4l""]",[]
mistral_nemo/expert/2/search_message_with_recency_latest,0,0,1,"[""get_current_timestamp""]","[""fSJx35tv4""]","[""fSJx35tv4""]",[]
mistral_nemo/expert/2/search_message_with_recency_latest,1,0,3,"[""search_messages""]","[""husDPRBDP""]","[""husDPRBDP""]",[]
mistral_nemo/expert/2/search_message_with_recency_latest,2,1,1,"[""search_messages""]","[""lFXecWT90""]","[""lFXecWT90""]",[]
mistral_nemo/expert/2/search_message_with_recency_latest,3,2,1,"[""get_current_timestamp""]","[""q17qSjlVc""]","[""q17qSjlVc""]",[]
mistral_nemo/expert/2/search_message_with_recency_latest,4,2,3,"[""search_messages""]","[""2Q3CtXmYi""]","[""2Q3CtXmYi""]",[]
mistral_nemo/expert/2/search_message_with_recency_latest,5,3,1,"[""get_current_timestamp""]","[""4lefGsEuL""]","[""4lefGsEuL""]",[]
mistral_nemo/expert/2/search_message_with_recency_latest,6,4,1,"[""get_current_timestamp""]","[""tu4T2eIWy""]","[""tu4T2eIWy""]",[]
mistral_nemo/expert/2/search_message_with_recency_latest,7,4,3,"[""search_messages""]","[""1eWew8jj1""]","[""1eWew8jj1""]",[]
mistral_nemo/expert/2/search_message_with_recency_latest,8,5,1,"[""get_current_timestamp""]","[""YKKxW6EcS""]","[""YKKxW6EcS""]",[]
mistral_nemo/expert/2/search_message_with_recency_latest,9,5,3,"[""search_messages""]","[""pPkwLySIp""]","[""pPkwLySIp""]",[]
mistral_nemo/expert/2/search_message_with_recency_oldest,0,0,1,"[""get_current_timestamp""]","[""0pEZtTYaT""]","[""0pEZtTYaT""]",[]
mistral_nemo/expert/2/search_message_with_recency_oldest,1,1,1,"[""get_current_timestamp""]","[""JViJT6oyK""]","[""JViJT6oyK""]",[]
mistral_nemo/expert/2/search_message_with_recency_oldest,2,2,1,"[""search_messages""]","[""vpi9XWw8H""]","[""vpi9XWw8H""]",[]
mistral_nemo/expert/2/search_message_with_recency_oldest,3,3,1,"[""get_current_timestamp""]","[""j5dKJnxTd""]","[""j5dKJnxTd""]",[]
mistral_nemo/expert/2/search_message_with_recency_oldest,4,3,3,"[""search_messages""]","[""Mb3stCyN8""]","[""Mb3stCyN8""]",[]
mistral_nemo/expert/2/search_phone_number_with_name,0,0,1,"[""search_contacts""]","[""QOWHtuQEM""]","[""QOWHtuQEM""]",[]
mistral_nemo/expert/2/search_relationship_with_phone_number,0,0,1,"[""search_contacts""]","[""SxL7KekHH""]","[""SxL7KekHH""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,0,0,1,"[""get_current_timestamp""]","[""42s3OxfUZ""]","[""42s3OxfUZ""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,1,1,1,"[""get_current_timestamp""]","[""UBn1r4bPU""]","[""UBn1r4bPU""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,2,1,3,"[""shift_timestamp""]","[""s9VK3Scog""]","[""s9VK3Scog""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,3,1,5,"[""timestamp_to_datetime_info""]","[""IJKqgPX4i""]","[""IJKqgPX4i""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,4,1,7,"[""search_reminder""]","[""jNPbAWTYX""]","[""jNPbAWTYX""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,5,2,1,"[""get_current_timestamp""]","[""Dt1owEOJf""]","[""Dt1owEOJf""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,6,2,3,"[""shift_timestamp""]","[""1ZdojzaCU""]","[""1ZdojzaCU""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,7,2,5,"[""timestamp_to_datetime_info""]","[""5Nbh53oIf""]","[""5Nbh53oIf""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,8,2,7,"[""search_reminder""]","[""7RQXf7sqw""]","[""7RQXf7sqw""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,9,3,1,"[""get_current_timestamp""]","[""6bwe0FH74""]","[""6bwe0FH74""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,10,3,3,"[""shift_timestamp""]","[""676eEFN2l""]","[""676eEFN2l""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,11,4,1,"[""search_reminder""]","[""6eVNMCOMd""]","[""6eVNMCOMd""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,12,5,1,"[""search_reminder""]","[""elwnQSKbC""]","[""elwnQSKbC""]",[]
mistral_nemo/expert/2/search_reminder_with_creation_recency_yesterday,13,7,1,"[""search_reminder"", ""search_reminder""]","[""0mVufCGQB"", ""S4NxrGWHv""]","[""0mVufCGQB"", ""S4NxrGWHv""]",[]
mistral_nemo/expert/2/search_reminder_with_recency_upcoming,0,0,1,"[""get_current_timestamp""]","[""5DPDLw060""]","[""5DPDLw060""]",[]
mistral_nemo/expert/2/search_reminder_with_recency_upcoming,1,1,1,"[""get_current_timestamp""]","[""1VeY7NbOe""]","[""1VeY7NbOe""]",[]
mistral_nemo/expert/2/search_reminder_with_recency_upcoming,2,2,1,"[""search_reminder""]","[""9HFqeUTA1""]","[""9HFqeUTA1""]",[]
mistral_nemo/expert/2/search_reminder_with_recency_upcoming,3,3,1,"[""get_current_timestamp""]","[""Umv0WNfRK""]","[""Umv0WNfRK""]",[]
mistral_nemo/expert/2/search_reminder_with_recency_upcoming,4,3,3,"[""search_reminder""]","[""WiyZgobJO""]","[""WiyZgobJO""]",[]
mistral_nemo/expert/2/search_reminder_with_recency_yesterday,0,0,1,"[""get_current_timestamp""]","[""r9jy1IHNL""]","[""r9jy1IHNL""]",[]
mistral_nemo/expert/2/search_reminder_with_recency_yesterday,1,0,3,"[""search_reminder""]","[""b9hhE2wmg""]","[""b9hhE2wmg""]",[]
mistral_nemo/expert/2/search_sender_phone_number_with_content,0,0,1,"[""search_messages""]","[""gGN1I4t3X""]","[""gGN1I4t3X""]",[]
mistral_nemo/expert/2/send_message_with_contact_content_cellular_off,0,0,1,"[""search_contacts""]","[""qqKYiZWFc""]","[""qqKYiZWFc""]",[]
mistral_nemo/expert/2/send_message_with_contact_content_cellular_off,1,0,3,"[""send_message_with_phone_number""]","[""0cbyJDiDJ""]","[""0cbyJDiDJ""]",[]
mistral_nemo/expert/2/send_message_with_contact_content_cellular_off,2,1,1,"[""send_message_with_phone_number""]","[""EHJoOhdzW""]","[""EHJoOhdzW""]",[]
mistral_nemo/expert/2/send_message_with_contact_content_cellular_off,3,2,1,"[""set_cellular_service_status""]","[""mDY3ir4ik""]","[""mDY3ir4ik""]","[""SETTING""]"
mistral_nemo/expert/2/send_message_with_contact_content_cellular_off,4,3,1,"[""send_message_with_phone_number""]","[""1pXvfVkan""]","[""1pXvfVkan""]",[]
mistral_nemo/expert/2/send_message_with_contact_content_cellular_off,5,4,1,"[""send_message_with_phone_number""]","[""ML2TJBU6H""]","[""ML2TJBU6H""]","[""MESSAGING""]"
mistral_nemo/expert/2/send_message_with_phone_number_and_content,0,0,1,"[""send_message_with_phone_number""]","[""ldxUWIzKy""]","[""ldxUWIzKy""]","[""MESSAGING""]"
mistral_nemo/expert/2/turn_on_cellular_low_battery_mode,0,0,1,"[""set_cellular_service_status""]","[""TjYDCMBTa""]","[""TjYDCMBTa""]",[]
mistral_nemo/expert/2/turn_on_cellular_low_battery_mode,1,1,1,"[""get_cellular_service_status""]","[""5FYZWOU4c""]","[""5FYZWOU4c""]",[]
mistral_nemo/expert/2/turn_on_cellular_low_battery_mode,2,2,1,"[""set_cellular_service_status""]","[""un6VH22AN""]","[""un6VH22AN""]",[]
mistral_nemo/expert/2/turn_on_cellular_low_battery_mode,3,3,1,"[""set_cellular_service_status""]","[""IM4ZzNQFE""]","[""IM4ZzNQFE""]",[]
mistral_nemo/expert/2/turn_on_cellular_low_battery_mode,4,4,1,"[""set_cellular_service_status""]","[""YGUTjAyQ0""]","[""YGUTjAyQ0""]",[]
mistral_nemo/expert/2/turn_on_cellular_low_battery_mode,5,6,1,"[""set_cellular_service_status""]","[""tRvg3bpdY""]","[""tRvg3bpdY""]",[]
mistral_nemo/expert/2/turn_on_cellular_low_battery_mode,6,7,1,"[""set_cellular_service_status""]","[""gC1QoYYOQ""]","[""gC1QoYYOQ""]",[]
mistral_nemo/expert/2/turn_on_location_low_battery_mode,0,0,1,"[""set_location_service_status""]","[""ngJpL2rpd""]","[""ngJpL2rpd""]",[]
mistral_nemo/expert/2/turn_on_location_low_battery_mode,1,1,1,"[""set_low_battery_mode_status""]","[""n8IgfT1vW""]","[""n8IgfT1vW""]","[""SETTING""]"
mistral_nemo/expert/2/turn_on_location_low_battery_mode,2,1,3,"[""set_location_service_status""]","[""PJs5GUN3v""]","[""PJs5GUN3v""]","[""SETTING""]"
mistral_nemo/expert/2/turn_on_wifi_low_battery_mode,0,0,1,"[""set_wifi_status""]","[""sgTeiSWy9""]","[""sgTeiSWy9""]",[]
mistral_nemo/expert/2/turn_on_wifi_low_battery_mode,1,1,1,"[""set_low_battery_mode_status""]","[""Th0e6eH3u""]","[""Th0e6eH3u""]","[""SETTING""]"
mistral_nemo/expert/2/turn_on_wifi_low_battery_mode,2,1,3,"[""set_wifi_status""]","[""vKn5tZOSA""]","[""vKn5tZOSA""]","[""SETTING""]"
mistral_nemo/expert/2/update_contact_relationship_with_relationship,0,0,1,"[""modify_contact""]","[""xbV9B930T""]","[""xbV9B930T""]",[]
mistral_nemo/expert/2/update_contact_relationship_with_relationship,1,1,1,"[""modify_contact""]","[""yMZ1qnUmL""]","[""yMZ1qnUmL""]",[]
mistral_nemo/expert/2/update_contact_relationship_with_relationship,2,2,1,"[""search_contacts""]","[""YiCNcAaFW""]","[""YiCNcAaFW""]",[]
mistral_nemo/expert/2/update_contact_relationship_with_relationship,3,3,1,"[""modify_contact"", ""modify_contact""]","[""tKZlWalh2"", ""SUbQqLB36""]","[""tKZlWalh2"", ""SUbQqLB36""]","[""CONTACT""]"
mistral_nemo/expert/2/update_contact_relationship_with_relationship_twice_multiple_user_turn,0,0,1,"[""modify_contact"", ""modify_contact""]","[""0MkPeZ5gW"", ""eJ1zMuObk""]","[""0MkPeZ5gW"", ""eJ1zMuObk""]",[]
mistral_nemo/expert/2/update_contact_relationship_with_relationship_twice_multiple_user_turn,1,1,1,"[""search_contacts""]","[""In2m6q8PF""]","[""In2m6q8PF""]",[]
mistral_nemo/expert/2/update_contact_relationship_with_relationship_twice_multiple_user_turn,2,1,3,"[""modify_contact"", ""modify_contact""]","[""E1TBSAV5p"", ""vWBS7Cnhd""]","[""E1TBSAV5p"", ""vWBS7Cnhd""]","[""CONTACT""]"
mistral_nemo/expert/2/update_contact_relationship_with_relationship_twice_multiple_user_turn,3,2,1,"[""search_contacts""]","[""xPwxbq1x9""]","[""xPwxbq1x9""]",[]
mistral_nemo/expert/2/update_contact_relationship_with_relationship_twice_multiple_user_turn,4,2,3,"[""modify_contact"", ""modify_contact""]","[""0IHH3gJL8"", ""9ybg55DGS""]","[""0IHH3gJL8"", ""9ybg55DGS""]",[]
mistral_nemo/expert/2/update_contact_relationship_with_relationship_twice_multiple_user_turn,5,3,1,"[""modify_contact"", ""modify_contact""]","[""omOkGXOk4"", ""eFh9GEDdf""]","[""omOkGXOk4"", ""eFh9GEDdf""]","[""CONTACT""]"
mistral_nemo/expert/2/update_contact_with_id_and_phone_number,0,0,1,"[""modify_contact""]","[""NiYGzP1AX""]","[""NiYGzP1AX""]","[""CONTACT""]"
mistral_nemo/expert/2/wifi_off,0,0,1,"[""set_wifi_status""]","[""KczGtHvFF""]","[""KczGtHvFF""]","[""SETTING""]"
mistral_nemo/expert/3/add_contact_with_name_and_phone_number,0,0,1,"[""add_contact""]","[""BlE02bwYH""]","[""BlE02bwYH""]","[""CONTACT""]"
mistral_nemo/expert/3/add_reminder_content_and_date_and_time,0,0,1,"[""datetime_info_to_timestamp""]","[""Tplo3r5eP""]","[""Tplo3r5eP""]",[]
mistral_nemo/expert/3/add_reminder_content_and_date_and_time,1,0,3,"[""add_reminder""]","[""CMoxJWz1v""]","[""CMoxJWz1v""]","[""REMINDER""]"
mistral_nemo/expert/3/add_reminder_content_and_week_delta_and_time,0,0,1,"[""datetime_info_to_timestamp""]","[""wVf2Byony""]","[""wVf2Byony""]",[]
mistral_nemo/expert/3/add_reminder_content_and_week_delta_and_time,1,0,3,"[""add_reminder""]","[""sLIDBFrNu""]","[""sLIDBFrNu""]","[""REMINDER""]"
mistral_nemo/expert/3/add_reminder_content_and_weekday_delta_and_time,0,0,1,"[""datetime_info_to_timestamp""]","[""Me7MYz92R""]","[""Me7MYz92R""]",[]
mistral_nemo/expert/3/add_reminder_content_and_weekday_delta_and_time,1,0,3,"[""add_reminder""]","[""gy4owpzoi""]","[""gy4owpzoi""]","[""REMINDER""]"
mistral_nemo/expert/3/cellular_off,0,0,1,"[""set_cellular_service_status""]","[""g8tq388EC""]","[""g8tq388EC""]","[""SETTING""]"
mistral_nemo/expert/3/convert_currency,0,0,1,"[""convert_currency""]","[""MxvA1zKAh""]","[""MxvA1zKAh""]",[]
mistral_nemo/expert/3/find_address_with_lat_lon,0,0,1,"[""search_lat_lon""]","[""ulYJm260h""]","[""ulYJm260h""]",[]
mistral_nemo/expert/3/find_current_city_low_battery_mode,0,0,1,"[""get_current_location""]","[""mWAJnq8yo""]","[""mWAJnq8yo""]",[]
mistral_nemo/expert/3/find_current_city_low_battery_mode,1,1,1,"[""set_location_service_status""]","[""Osa4RrfVH""]","[""Osa4RrfVH""]",[]
mistral_nemo/expert/3/find_current_city_low_battery_mode,2,2,1,"[""set_low_battery_mode_status""]","[""bunQRcdIj""]","[""bunQRcdIj""]","[""SETTING""]"
mistral_nemo/expert/3/find_current_city_low_battery_mode,3,2,3,"[""get_current_location""]","[""REwUiQCP3""]","[""REwUiQCP3""]",[]
mistral_nemo/expert/3/find_current_city_low_battery_mode,4,2,5,"[""set_location_service_status""]","[""ZCkk8gOl7""]","[""ZCkk8gOl7""]","[""SETTING""]"
mistral_nemo/expert/3/find_current_city_low_battery_mode,5,2,7,"[""get_current_location""]","[""9orQgxYhA""]","[""9orQgxYhA""]",[]
mistral_nemo/expert/3/find_current_city_low_battery_mode,6,3,1,"[""get_current_location""]","[""SVPdZFUSp""]","[""SVPdZFUSp""]",[]
mistral_nemo/expert/3/find_current_city_low_battery_mode,7,3,3,"[""search_lat_lon""]","[""e2txy7paj""]","[""e2txy7paj""]",[]
mistral_nemo/expert/3/find_current_city_low_battery_mode,8,3,5,"[""get_wifi_status""]","[""NbOMSRuKR""]","[""NbOMSRuKR""]",[]
mistral_nemo/expert/3/find_current_city_low_battery_mode,9,3,7,"[""set_wifi_status""]","[""iv39HC1lS""]","[""iv39HC1lS""]","[""SETTING""]"
mistral_nemo/expert/3/find_current_city_low_battery_mode,10,3,9,"[""search_lat_lon""]","[""khkavOc7i""]","[""khkavOc7i""]",[]
mistral_nemo/expert/3/find_days_till_holiday,0,1,1,"[""get_current_timestamp""]","[""JKmqp5lyK""]","[""JKmqp5lyK""]",[]
mistral_nemo/expert/3/find_days_till_holiday,1,1,3,"[""search_holiday""]","[""KPDGM366I""]","[""KPDGM366I""]",[]
mistral_nemo/expert/3/find_days_till_holiday,2,1,5,"[""timestamp_diff""]","[""fPbwkcBtR""]","[""fPbwkcBtR""]",[]
mistral_nemo/expert/3/find_days_till_holiday_wifi_off,0,0,1,"[""search_holiday""]","[""FlP3LmVWZ""]","[""FlP3LmVWZ""]",[]
mistral_nemo/expert/3/find_days_till_holiday_wifi_off,1,1,1,"[""set_wifi_status""]","[""yCoo7sU2h""]","[""yCoo7sU2h""]","[""SETTING""]"
mistral_nemo/expert/3/find_days_till_holiday_wifi_off,2,2,1,"[""get_current_timestamp""]","[""Dh9InE5zM""]","[""Dh9InE5zM""]",[]
mistral_nemo/expert/3/find_days_till_holiday_wifi_off,3,2,3,"[""search_holiday""]","[""3D7k4YIwI""]","[""3D7k4YIwI""]",[]
mistral_nemo/expert/3/find_days_till_holiday_wifi_off,4,3,1,"[""search_holiday""]","[""oq3dVQlSY""]","[""oq3dVQlSY""]",[]
mistral_nemo/expert/3/find_days_till_holiday_wifi_off,5,3,3,"[""timestamp_diff""]","[""iVdLRioa7""]","[""iVdLRioa7""]",[]
mistral_nemo/expert/3/find_stock_symbol_with_company_name,0,0,1,"[""search_stock""]","[""f72JFacaW""]","[""f72JFacaW""]",[]
mistral_nemo/expert/3/find_stock_symbol_with_company_name_low_battery_mode,0,0,1,"[""search_stock""]","[""adVmSahkd""]","[""adVmSahkd""]",[]
mistral_nemo/expert/3/find_stock_symbol_with_company_name_low_battery_mode,1,1,1,"[""set_wifi_status""]","[""vhZorX6tZ""]","[""vhZorX6tZ""]",[]
mistral_nemo/expert/3/find_stock_symbol_with_company_name_low_battery_mode,2,2,1,"[""set_low_battery_mode_status""]","[""tY6oFWzO4""]","[""tY6oFWzO4""]","[""SETTING""]"
mistral_nemo/expert/3/find_stock_symbol_with_company_name_low_battery_mode,3,2,3,"[""get_low_battery_mode_status""]","[""YuZLHaDlI""]","[""YuZLHaDlI""]",[]
mistral_nemo/expert/3/find_stock_symbol_with_company_name_low_battery_mode,4,2,5,"[""set_wifi_status""]","[""uIcF2tTFW""]","[""uIcF2tTFW""]","[""SETTING""]"
mistral_nemo/expert/3/find_stock_symbol_with_company_name_low_battery_mode,5,2,7,"[""get_wifi_status""]","[""xNw5eUfAH""]","[""xNw5eUfAH""]",[]
mistral_nemo/expert/3/find_stock_symbol_with_company_name_low_battery_mode,6,2,9,"[""search_stock""]","[""uOJpPpwPS""]","[""uOJpPpwPS""]",[]
mistral_nemo/expert/3/find_thanksgiving_timestamp,0,0,1,"[""search_holiday""]","[""B1ARohO9K""]","[""B1ARohO9K""]",[]
mistral_nemo/expert/3/get_cellular,0,5,1,"[""get_cellular_service_status""]","[""R4EyoyTuo""]","[""R4EyoyTuo""]",[]
mistral_nemo/expert/3/get_wifi,0,0,1,"[""get_wifi_status""]","[""6DY5rZCfs""]","[""6DY5rZCfs""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,0,0,1,"[""search_messages"", ""get_current_timestamp""]","[""h7dlDA0ZW"", ""zmxBCTmFk""]","[""h7dlDA0ZW"", ""zmxBCTmFk""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,1,0,4,"[""modify_contact""]","[""3vJPCMKI4""]","[""3vJPCMKI4""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,2,1,1,"[""modify_contact""]","[""pABZHw9iG""]","[""pABZHw9iG""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,3,2,1,"[""search_messages""]","[""nBO4ICkUc""]","[""nBO4ICkUc""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,4,2,3,"[""modify_contact""]","[""H9kOeI95n""]","[""H9kOeI95n""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,5,4,1,"[""search_messages""]","[""bngQtl7m7""]","[""bngQtl7m7""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,6,4,3,"[""get_current_timestamp""]","[""EfvFjQZQ0""]","[""EfvFjQZQ0""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,7,4,5,"[""modify_contact""]","[""ZWn8TwfDl""]","[""ZWn8TwfDl""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,8,7,1,"[""search_messages""]","[""V07p4wCMN""]","[""V07p4wCMN""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,9,7,3,"[""get_current_timestamp""]","[""farLYDprN""]","[""farLYDprN""]",[]
mistral_nemo/expert/3/modify_contact_with_message_recency,10,7,5,"[""modify_contact""]","[""TEtFNmToa""]","[""TEtFNmToa""]",[]
mistral_nemo/expert/3/remove_contact_by_phone,0,0,1,"[""search_contacts""]","[""58iyhSiKi""]","[""58iyhSiKi""]",[]
mistral_nemo/expert/3/remove_contact_by_phone,1,1,1,"[""search_contacts""]","[""ZmlgvuSQP""]","[""ZmlgvuSQP""]",[]
mistral_nemo/expert/3/remove_contact_by_phone,2,1,3,"[""remove_contact""]","[""h32cZku0w""]","[""h32cZku0w""]","[""CONTACT""]"
mistral_nemo/expert/3/remove_contact_by_phone_no_remove_contact_insufficient_information,0,0,1,"[""search_contacts""]","[""LaC7oK171""]","[""LaC7oK171""]",[]
mistral_nemo/expert/3/remove_contact_with_id,0,0,1,"[""remove_contact""]","[""NSDu5YLUf""]","[""NSDu5YLUf""]","[""CONTACT""]"
mistral_nemo/expert/3/search_message_with_recency_latest,0,0,1,"[""get_current_timestamp""]","[""sY6aEChM3""]","[""sY6aEChM3""]",[]
mistral_nemo/expert/3/search_message_with_recency_latest,1,0,3,"[""search_messages""]","[""68KgpZTSt""]","[""68KgpZTSt""]",[]
mistral_nemo/expert/3/search_message_with_recency_latest,2,1,1,"[""get_current_timestamp""]","[""HKdT8Q9Ss""]","[""HKdT8Q9Ss""]",[]
mistral_nemo/expert/3/search_message_with_recency_latest,3,1,3,"[""search_messages""]","[""xo1agxbqw""]","[""xo1agxbqw""]",[]
mistral_nemo/expert/3/search_message_with_recency_oldest,0,0,1,"[""get_current_timestamp""]","[""jKrVsbqFY""]","[""jKrVsbqFY""]",[]
mistral_nemo/expert/3/search_message_with_recency_oldest,1,0,3,"[""search_messages""]","[""pV5di540F""]","[""pV5di540F""]",[]
mistral_nemo/expert/3/search_name_with_relationship,0,5,1,"[""search_contacts""]","[""64BdHWgGW""]","[""64BdHWgGW""]",[]
mistral_nemo/expert/3/search_name_with_relationship,1,6,1,"[""search_contacts""]","[""oaXReLvd5""]","[""oaXReLvd5""]",[]
mistral_nemo/expert/3/search_phone_number_with_name,0,0,1,"[""search_contacts""]","[""zUikqQDF5""]","[""zUikqQDF5""]",[]
mistral_nemo/expert/3/search_phone_number_with_name,1,1,1,"[""search_contacts""]","[""0ZiY5zFfA""]","[""0ZiY5zFfA""]",[]
mistral_nemo/expert/3/search_phone_number_with_name,2,2,1,"[""search_contacts""]","[""dd2oKim7G""]","[""dd2oKim7G""]",[]
mistral_nemo/expert/3/search_phone_number_with_name,3,3,1,"[""search_contacts""]","[""cgwosV4rZ""]","[""cgwosV4rZ""]",[]
mistral_nemo/expert/3/search_phone_number_with_name,4,4,1,"[""search_contacts""]","[""XgNg6F2vD""]","[""XgNg6F2vD""]",[]
mistral_nemo/expert/3/search_phone_number_with_name,5,5,1,"[""search_contacts""]","[""1fuUF5WT7""]","[""1fuUF5WT7""]",[]
mistral_nemo/expert/3/search_phone_number_with_name,6,6,1,"[""search_contacts""]","[""Ktb2DKKix""]","[""Ktb2DKKix""]",[]
mistral_nemo/expert/3/search_relationship_with_phone_number,0,0,1,"[""search_contacts""]","[""Uzy0y78aS""]","[""Uzy0y78aS""]",[]
mistral_nemo/expert/3/search_reminder_with_creation_recency_yesterday,0,0,1,"[""get_current_timestamp""]","[""69n0s9Xwd""]","[""69n0s9Xwd""]",[]
mistral_nemo/expert/3/search_reminder_with_creation_recency_yesterday,1,0,3,"[""get_current_timestamp""]","[""XUTaiQq93""]","[""XUTaiQq93""]",[]
mistral_nemo/expert/3/search_reminder_with_creation_recency_yesterday,2,0,5,"[""shift_timestamp""]","[""UujxHMcjM""]","[""UujxHMcjM""]",[]
mistral_nemo/expert/3/search_reminder_with_creation_recency_yesterday,3,0,7,"[""search_reminder""]","[""gYZNVqty2""]","[""gYZNVqty2""]",[]
mistral_nemo/expert/3/search_reminder_with_creation_recency_yesterday,4,2,1,"[""search_reminder""]","[""eIOHbJ3iz""]","[""eIOHbJ3iz""]",[]
mistral_nemo/expert/3/search_reminder_with_recency_upcoming,0,0,1,"[""get_current_timestamp""]","[""hazoi8kqs""]","[""hazoi8kqs""]",[]
mistral_nemo/expert/3/search_reminder_with_recency_upcoming,1,0,3,"[""search_reminder""]","[""cSfmD0zEd""]","[""cSfmD0zEd""]",[]
mistral_nemo/expert/3/search_reminder_with_recency_upcoming,2,3,1,"[""search_reminder"", ""search_reminder"", ""search_reminder""]","[""ebJC0bnLY"", ""wCKJIj7dW"", ""JagTd3jKV""]","[""ebJC0bnLY"", ""wCKJIj7dW"", ""JagTd3jKV""]",[]
mistral_nemo/expert/3/search_reminder_with_recency_upcoming,3,4,1,"[""get_current_timestamp""]","[""YEX18oi8j""]","[""YEX18oi8j""]",[]
mistral_nemo/expert/3/search_reminder_with_recency_upcoming,4,4,3,"[""search_reminder""]","[""yQDPfRyoE""]","[""yQDPfRyoE""]",[]
mistral_nemo/expert/3/search_reminder_with_recency_yesterday,0,0,1,"[""get_current_timestamp""]","[""Yfv8Vcfg8""]","[""Yfv8Vcfg8""]",[]
mistral_nemo/expert/3/search_reminder_with_recency_yesterday,1,0,3,"[""search_reminder""]","[""ZzROEHyG4""]","[""ZzROEHyG4""]",[]
mistral_nemo/expert/3/send_message_with_contact_content_cellular_off,0,0,1,"[""search_contacts""]","[""LdECWMhlv""]","[""LdECWMhlv""]",[]
mistral_nemo/expert/3/send_message_with_contact_content_cellular_off,1,0,3,"[""send_message_with_phone_number""]","[""AgpRWlo9W""]","[""AgpRWlo9W""]",[]
mistral_nemo/expert/3/send_message_with_contact_content_cellular_off,2,1,1,"[""set_cellular_service_status""]","[""PZHb42XBB""]","[""PZHb42XBB""]","[""SETTING""]"
mistral_nemo/expert/3/send_message_with_contact_content_cellular_off,3,1,3,"[""get_cellular_service_status""]","[""FuCkVLj6G""]","[""FuCkVLj6G""]",[]
mistral_nemo/expert/3/send_message_with_contact_content_cellular_off,4,1,5,"[""send_message_with_phone_number""]","[""C4wCtL8Ny""]","[""C4wCtL8Ny""]","[""MESSAGING""]"
mistral_nemo/expert/3/send_message_with_phone_number_and_content,0,0,1,"[""send_message_with_phone_number""]","[""JPReYjoN7""]","[""JPReYjoN7""]","[""MESSAGING""]"
mistral_nemo/expert/3/turn_on_cellular_low_battery_mode,0,0,1,"[""get_cellular_service_status""]","[""y3McZ4uCw""]","[""y3McZ4uCw""]",[]
mistral_nemo/expert/3/turn_on_cellular_low_battery_mode,1,1,1,"[""set_cellular_service_status""]","[""TGtS6Bdm4""]","[""TGtS6Bdm4""]",[]
mistral_nemo/expert/3/turn_on_cellular_low_battery_mode,2,2,1,"[""set_low_battery_mode_status""]","[""gpr64Eown""]","[""gpr64Eown""]","[""SETTING""]"
mistral_nemo/expert/3/turn_on_cellular_low_battery_mode,3,2,3,"[""set_cellular_service_status""]","[""2eSTJj5uF""]","[""2eSTJj5uF""]",[]
mistral_nemo/expert/3/turn_on_cellular_low_battery_mode,4,4,1,"[""get_cellular_service_status""]","[""cE3leB3fd""]","[""cE3leB3fd""]",[]
mistral_nemo/expert/3/turn_on_location_low_battery_mode,0,0,1,"[""set_location_service_status""]","[""bVIgcYT4W""]","[""bVIgcYT4W""]",[]
mistral_nemo/expert/3/turn_on_location_low_battery_mode,1,1,1,"[""set_low_battery_mode_status""]","[""NO8p3rRH3""]","[""NO8p3rRH3""]","[""SETTING""]"
mistral_nemo/expert/3/turn_on_location_low_battery_mode,2,2,1,"[""get_location_service_status""]","[""0NXHk67Eu""]","[""0NXHk67Eu""]",[]
mistral_nemo/expert/3/turn_on_location_low_battery_mode,3,3,1,"[""set_location_service_status""]","[""8lKPlsCFu""]","[""8lKPlsCFu""]",[]
